Country,Year,CPI_Score,Rank,Region,Public_Sector_Corruption,Judicial_Corruption,Police_Corruption,Executive_Branch_Corruption,Legislative_Corruption,Bribery_Index,Business_Corruption,Health_Corruption,Education_Corruption,Media_Corruption,Political_Party_Corruption,Foreign_Influence,Corporate_Governance,Transparency_Index,Freedom_of_Press,Civil_Liberties,Democracy_Index,Human_Rights_Index,Government_Effectiveness,Regulatory_Quality,Rule_of_Law,Voice_and_Accountability,GDP_per_Capita,Unemployment_Rate,Inflation_Rate,HDI,Population,Internet_Penetration
South Africa,2016,74,88,Asia,5.564191311121495,0.7658634386161489,4.34259760186864,1.9152588554488914,1.851158355648922,3.2032710786522545,8.364428937104677,9.991769305146466,6.151356911669482,6.15420838779705,8.034708407628642,8.884636920215218,6.209009359778454,4.493493855250472,2.2327760541434696,8.381994495624813,0.907592020164042,7.127980885465252,0.384545765478409,9.706404358250623,1.0952830541843617,6.363969871052523,17279,15.053611729007159,8.412354492786681,0.15461936479563587,454919239,27.2446585043001
Japan,2006,12,11,Africa,5.176104774128251,6.639960174596078,0.9438620042016888,8.617697101703937,1.9209717009320404,8.402910513391141,4.855497010111197,7.8519963905331425,7.4505671132475495,3.811249667775396,0.8615435272913508,5.620986972892302,5.20498096693121,5.604836282646256,9.428206426348769,7.016032317680501,5.3132422767498255,7.730291207749918,7.3795409154657445,1.4576402259805277,4.957560526185107,2.0421417268656974,33792,2.51085033575714,11.802894520140404,0.5722653731814181,357596051,76.97247748439351
China,2000,51,29,Africa,8.587752852284648,9.120598978210076,7.26559908189525,1.147981912666084,0.9969003657403797,3.7178979136540358,3.1906932637287144,1.207076813899145,7.878984192399297,1.2871751953450516,4.763228296261406,3.617138434299733,2.7969405282030877,3.247156655372405,4.929496220162695,1.9431538022098216,0.49795480563352257,8.620073316278527,9.201391915758505,4.714245145580528,8.246808188081259,2.2905809063657867,54094,18.339037848428255,9.043286910930105,0.2838117882904101,1062033027,61.86001412919722
China,2012,30,60,Asia,6.518001033810671,4.605934367705223,3.3692867264707917,8.696731323025073,4.320441530279321,0.42836347946960784,6.762392230908739,6.788181674073487,6.609358563932609,2.118168144466752,9.812148952087302,3.2129711859762122,3.4479531839634947,7.850721123857031,2.03722391267924,9.83884464198686,9.838769399208779,5.661866693314358,2.547601343952477,3.2692727940517674,2.8202613449774274,8.763645682736392,1335,4.480427731910426,14.42855258128926,0.7707572476846843,995576345,15.121355815308213
UK,2022,49,61,Europe,1.8875847793410394,0.4099591060811403,7.949295174367307,5.994337862734697,0.7553492074866941,7.939944166698351,4.921999781194152,7.4532382089518325,9.56216958460528,4.722090588023332,4.539053742580666,5.726246721939897,5.268204890519767,7.36601320985621,6.361097756838023,8.231433463058087,7.094457719294459,6.043968381136641,5.424831374353413,9.430204849195565,4.937591141291256,3.6417641087879704,15232,8.820328345988624,13.34204612860345,0.252762251729611,133277465,56.76102477106535
Germany,2018,76,147,Americas,0.6301677887537083,8.80297717418541,1.6369028390380314,8.49705923224618,9.098113563556609,6.4422316951104115,8.952888563144052,5.142483559214086,8.642263592383188,9.720824244341697,9.329084699335032,7.213528412485309,6.953620456525603,7.385010136399915,7.0720898049786065,3.5463038875687425,6.303846324633014,7.111373622384597,8.076186587331689,3.774927319458967,3.6154317897825705,9.212628032605284,68997,12.871964235795687,8.646451585781286,0.3357998603068594,167685340,90.32588415084261
France,2023,34,174,Americas,4.243637886813469,0.6697376612357409,5.395151135743653,8.673486885373574,4.479003215719544,8.019564947306977,9.743819685938593,0.78753147773442,2.289714878380351,2.7077476150420345,9.772893436293565,4.816658234127865,3.4985617240416946,7.349228461158753,6.049696497300409,8.260302547844272,1.8639342147787585,1.4888742333988103,3.210852987145807,2.2625588717000777,0.2465949057522432,1.0869915313304435,62688,7.325704218769169,6.37415531384158,0.5917370897262415,49328581,83.27983484478264
Russia,2018,64,177,Americas,0.15610622257729245,8.675132427015871,5.080737303182109,5.96373530667409,8.385661414378813,3.4888981326689352,8.198020675090005,0.3468623520635694,9.13565796272302,1.9119035690589237,3.8735924798466526,3.0439877969055997,6.989148751655588,2.185438938117307,2.4168696176585556,9.569106424733896,5.280540620659755,2.0005042251412117,2.861748657877403,4.782197833203706,1.3757408221502476,9.316570727479535,65309,4.772394025307072,2.9541590047027504,0.00832673419011487,194081186,89.1204738157959
India,2016,93,22,Americas,3.182973858333357,3.9181937322293106,1.003144905696135,9.17694153395024,9.794644497055122,0.1763019215264583,9.92679617485444,9.378096972393504,3.5959730110645918,2.2068341824337123,9.645584770442285,6.131653579396116,9.609808168996606,1.1252278841816266,7.352144447964401,8.902819394830388,5.035580794263485,7.643100058174797,4.110652032783487,1.5368629043097115,7.970150092358206,9.147165841580255,37562,15.857189611797109,3.6711402739473495,0.8415806585992371,1301026566,91.7007908190434
Japan,2012,61,78,Oceania,3.6802146943922565,3.653945386230897,3.6333282567265845,5.85448291484623,6.777791788202396,0.7375292365782793,3.4837059839430315,2.5751396547861862,7.2654185136988,7.0813913616795885,1.379405366243469,5.579419816635856,0.24557157686254327,3.10754246858341,9.295627582677744,5.562099927554919,3.5864868479622647,1.3496534104846136,5.505748621678325,3.7943945325461845,9.34520361842699,5.397541225899643,46472,16.250354692521515,3.28193406631277,0.09163829987329863,127046445,18.820857053563312
Brazil,2015,53,113,Americas,3.7558887400992393,5.427973794564518,0.8475531344672804,7.125650778783753,9.015107571341733,1.1180078070082722,8.957553787544835,3.7896812701845004,8.480103167764177,9.146841653955214,1.6011944451593585,4.27368341974007,1.6383702925102162,5.753792601054598,9.5213482288952,5.771478279173557,1.561119454817197,6.884676550935291,5.525332793370971,7.324629551887646,0.04288702757951235,7.5832974818826635,2177,9.544693503909302,13.374158662188833,0.026928389219641136,1006245427,71.96320856560365
France,2007,94,123,Asia,9.793500243238928,9.570848174442188,4.647403095122474,4.160804771688326,1.3536752050300238,8.051475781557016,3.2993362879737953,7.952775409855049,4.363704265143349,0.7517162391924948,2.765434095807391,7.483557882453601,9.162712080288049,3.9952337005263283,6.794796817829046,1.0659877937714657,3.671309349795423,0.32414074059918474,4.863553758460685,5.993413688681067,8.61191126829467,4.371620741809562,30547,5.978468290231163,13.752122692599539,0.7731418699780009,487981934,64.43634298927114
UK,2018,65,142,Americas,3.0390087697246826,8.987405450859782,8.429045586137928,9.140676944709874,8.299936458624359,3.0143475436015734,1.1803807530595356,6.892607467174432,0.5150854646238356,7.492885415712184,4.675561867374619,2.822211389293021,0.7156971005530066,2.492458362695582,8.402452652570396,1.6470652707744482,6.0910407027829585,3.3754763187755197,8.203385972221007,0.1094552346633304,7.238728244720011,7.656991529733711,46846,14.188814035479087,4.802027010883945,0.7997467494548468,163401019,3.33898448219605
France,2017,64,44,Africa,2.652274953786212,4.703300883047672,2.7020476330413166,8.241625389120266,2.7121733320997587,9.978985094224628,6.213736953114487,9.685657000343351,9.496614344916326,4.946066796594991,1.8102477525410754,4.84925001569477,7.650467520652011,0.2228876731324192,9.786318104668366,9.82608638573689,4.873503784184691,6.622443977647576,1.5291887993290465,4.979174797909653,6.848695291894097,2.4304762573832583,59274,18.00007122214701,10.52853026113327,0.6370140416037426,60986731,77.82054522746257
UK,2000,96,144,Americas,1.2938093106754123,6.958232310238185,7.6486198718743745,1.6671311161692748,4.725980388421609,7.5838839649688525,4.549886343119963,0.9283920021116754,0.7248005282435932,8.251904667013072,3.4017770351094767,9.403395257373786,6.239782524752978,1.2113311965622497,0.4338080322709814,7.697901711446272,5.700442430190934,7.067139822708034,0.8516140942459227,8.131446471722004,4.300319884066619,9.031450642008787,33528,16.0755966452165,1.8699546735239914,0.8315489831362064,808915158,20.719298660195385
India,2013,79,97,Europe,5.110088356826128,5.804292523434124,1.8342741561245635,5.763878502046987,6.465826490943323,6.011549530902318,9.216992334306179,7.0691957407922725,3.4810959116492404,4.215053227707602,1.0365310560020113,7.228286873676229,0.47700904111498743,1.0533189726930037,4.76990572681907,0.25507002704662773,5.720178898301894,6.301168668443155,1.6856180125761233,5.627996364791278,3.3157543099603872,7.884675985459948,40141,11.225748414839616,8.421362799268206,0.9172659046490967,14659139,91.70089132875154
Germany,2018,86,77,Asia,1.5367430621362066,6.934615790631674,6.7373492749065145,8.968273290869464,9.035435925352138,9.836194119964247,4.9219388757801505,0.8222885277766956,5.964472977716597,0.05216251676792516,4.300081129032911,3.879718927229525,0.007274650717691289,9.56639227807017,2.9140806303582245,5.475427982814999,2.4467478719417715,4.415396882954862,7.040047938929753,4.703991206975255,4.106360620568714,7.325727802324149,9294,1.1934690557836403,4.49117116100798,0.22448169008938612,821240837,83.52781592896893
UK,2014,96,140,Asia,6.162947127307845,8.29327460062097,9.155373999304496,7.930644936589509,9.10993800929742,3.163091883165179,9.27632579314303,0.00165496501144613,1.1753670763743307,6.827963767295713,8.274784840849081,5.461777326867531,5.019991425440418,7.7882496350291035,4.747871731768654,3.4529686345089283,1.1097519956437918,2.5467156501725596,1.4524463388437303,4.150754565597362,6.014648188513477,8.048532300603002,8864,18.383427961728014,14.258643451251677,0.4492818031161474,1231797916,76.8893455361681
India,2017,82,55,Oceania,1.5515977893834954,0.3449382886859387,3.2392808156576978,9.625527806613249,0.9210237714184499,1.6561556912117115,0.7863386719510257,1.2023022618774737,8.382063265892679,8.079714314873062,5.950535381289969,4.054818971791124,1.1734542579985785,1.227518607717275,9.169177981953563,3.1151294886912284,5.217514050844818,6.1329769876084725,3.2282591377210057,5.3665442149986315,9.4674443385966,3.448462170173705,23022,18.171012380836068,2.0409006441157116,0.40487318894995883,192375650,69.67845430017529
India,2001,90,51,Africa,5.766733177592012,3.257598539278975,9.004116380886183,2.313016869475948,3.645554888210584,7.372729696513153,8.305118357463346,6.167258482792373,2.034221557764484,9.020210941531548,8.1015913252939,1.1254801678117832,8.722155592376817,4.6721063912588985,9.833861571555943,5.566037940666531,8.923721658635074,1.8497276777449267,8.79680715765295,0.7397429154406321,2.0697283980959327,1.8991825382351546,53370,5.122734672190248,2.0262730386419507,0.16838399300110718,1100268739,47.00816373877813
Germany,2021,75,102,Asia,8.262692391746263,9.593291082338672,5.054209265263944,3.6745963313047803,7.931752066842167,2.780833787896416,7.591142684643824,6.761927495774414,9.860036633090774,5.690512890950342,1.3571269526494545,3.349372011420817,4.807746586285449,6.544860696653551,9.049243904335771,3.2015081337265894,9.95365959162225,0.6026616551925057,1.402289609126658,7.996674711062442,9.736774762899321,3.548148659323606,62595,13.73168972002449,11.569198037697511,0.26533760409395646,116242532,79.78441777214377
China,2016,28,167,Europe,0.42524633519092636,9.493363085249241,3.1680513316565753,5.071918880181313,7.031568892322254,9.610369280667573,7.199782734785423,4.383398724095842,9.164334405650841,1.220485012431456,3.994357902387554,8.604431350336935,2.3444396128175935,9.610334547239619,1.9711744202024506,2.5155454500572505,7.858995556685101,0.19602612613371928,5.281739954927333,8.565471754365767,2.3287057752882534,0.38732862960929926,3148,7.473532025521552,4.679076572019011,0.4090458846249013,375168685,81.92315527551692
France,2017,92,161,Americas,4.1974697491820585,0.11220889977462511,8.965082351115313,2.3266917002726495,0.2635244502082801,9.88069312250171,3.5513585506878975,0.4607070973742422,6.045560872178633,3.698346442255558,0.39323209425848993,4.612019957761724,1.682048823540182,2.689639161411408,8.028642929435719,9.378159068254593,2.2111679959594777,2.677326837573508,5.060409040223065,5.923216576298682,8.457696387658247,2.7023040554393796,21963,4.400886102232919,3.8289892913714576,0.10158545259053309,76709021,9.848061941856301
USA,2005,16,161,Asia,4.610489672188355,2.0144012992236626,0.3203726676972818,3.9404525518881908,4.498894050569497,9.264043950253537,7.837596359975745,6.340593910544907,6.600100892873799,7.84250245121112,3.6997904674317548,5.8463750048495555,8.35772617962914,2.640467332530304,8.176566225680128,0.3985720506066226,6.3032336141807015,0.2996630308267212,0.3404618341324184,9.789956638451784,6.600290251465752,6.0730145957448745,1180,0.2142245433953116,3.143191180018233,0.7567534946528416,662928816,33.10579514888447
USA,2018,72,29,Europe,7.910721434781124,9.937700423443626,0.2801885127281045,5.375392044243324,8.292530951236177,9.447617629095447,4.832965792447769,0.8581747758649005,5.336064680086736,4.944129655480147,6.144977357425403,1.8144675934301935,7.187387593179755,5.682576514669742,5.793792003478408,4.361710031546295,2.3886641235318793,2.4920867217977394,1.1541488425825885,5.5522478153728105,7.450408681571047,8.465419687194691,25008,7.30267210221988,3.7943727713852833,0.6088527367783223,690552965,31.665210685009313
Brazil,2003,51,69,Americas,4.679156319455442,4.928250758994858,5.998296042063329,1.9133920300134066,7.376844373337727,6.1565481741636,7.152035108847681,1.417263317663977,3.911039686328326,6.9924448818050156,5.688692036811799,3.562313256247366,7.179627727919279,8.573778335845455,7.148920560018976,5.111861059153039,5.764523054860638,2.8940553605971022,9.503924243646853,0.27164735960724773,8.315823993413437,9.303251374800567,48682,4.220833677806168,14.836709789200862,0.9227977817459638,231015980,12.461645066487348
Brazil,2000,51,159,Oceania,5.6753578645632015,5.728660039668526,7.967507173302343,2.5668781870258064,4.118497923323226,6.921186495686299,5.522271467851704,5.125756847708269,3.517080970739177,0.04689683358799046,0.6032271117801413,9.292049848943202,0.85306747690024,2.7962117811137177,9.05357368112811,4.399517882735056,4.806880429659256,3.449332997949784,9.610255678067235,4.638541159484615,0.11758399400503161,7.221740518459521,39491,0.4740526930122413,6.806143156297021,0.031210692085482883,250901223,97.57904561305146
USA,2007,68,80,Asia,7.912042535880711,1.6642018552245252,7.515463074381063,1.2484249980879447,7.351611223467555,0.942461577726944,1.5743970453341105,3.4037327147484775,8.916549067402622,0.7300233973743575,0.6205945062774954,3.1424549539309856,6.245178002079071,1.2582524030421782,9.94164261589362,6.572512380647229,3.8155569452711093,7.134802102972822,8.746583789516599,3.9988349003254853,7.241844991944807,8.918518389680246,25820,10.533721995940407,3.7538667863683672,0.6504699063216371,541685064,58.359445881816775
Russia,2022,29,31,Asia,5.597584929292907,8.943356087585295,0.7946950335160552,7.133814098857485,5.512107091366065,7.630501597286888,0.6455859017330223,4.647539272763406,5.766197261137679,6.811636184486351,3.050674777929326,2.50561065030488,8.694825831308643,2.661301670524465,0.40069643800878296,0.2567601891793536,6.416392638409516,4.413120334313241,4.318604517958149,1.940929784961385,9.95688640710673,2.9136580570216584,58786,4.650182401958672,0.9481698950105905,0.7852182431221512,678470354,58.97979510889916
USA,2006,82,112,Europe,3.5829941351958237,2.312642996491129,9.502511935335578,3.61551926536133,9.126289980682865,2.0206336307689443,3.6618665120340377,6.350769036271925,8.232937322133719,2.9020188093931387,7.71399169796055,0.5589981688382906,7.659006289859444,4.49067282913434,2.571629344619357,8.849984416775763,8.577119616494322,9.853009469574264,5.9294141967600025,5.344471479745777,4.946085264975061,6.777091777614776,10361,11.775148154428674,1.8170012911399098,0.5104354480403653,252225132,38.245613535238796
Brazil,2002,26,46,Africa,0.8584227762058227,1.8964763001953655,7.030635376375156,2.202661531837884,5.871271744005437,8.403260597043827,9.327888229458484,1.6000703616139678,5.140710438727184,3.8818668770789144,0.20576741010266741,0.9723081834785641,1.1815668593245954,3.5995330640921273,9.345760777385806,5.002122372099085,3.3747650439583774,9.473568575700185,8.241516935445635,4.547860553900676,5.418823731955844,9.76766822766322,26328,8.365100243708222,9.851793868578612,0.9658119533413525,364448797,76.86847247798869
